title,label
현대중공업지주 작년 영업손실 5천971억원 적자 전환,0
"돌체앤가바나 Dolce   Gabbana , 청담동에 플래그십 스토어 오픈",1
현대중공업 작년 영업이익 325억원 전년 대비 74.9  하락,0
" 네이티브 유니온 X 메종키츠네 , 두 번째 캡슐 런칭.. 칠랙스 폭스  마스코트 눈길",1
 레이더M  남다른 선구안 주목받는 TS인베스트먼트,1
" 오후 시황  코스피, 기관 외인 동시 매도에 낙폭 키워",1
"코스피, 장중 3100선 붕괴 개미 2.4조 사들여도 역부족",1
"포스코인터내셔널, 전기차 부품 사업 기대감에 16  급등",2
"현대중공업지주, 지난해 영업손실 5971억...적자전환",2
"투교협,  혁신의 세컨드 웨이브  온라인 특강 개최",1
"현대중공업, 보통주당 1만8500원 현금배당 결정",1
"세아특수강, 보통주당 700원 현금배당 결정",1
"마이더스AI, 성균관대 산학협력단과 의료용 대마 비임상 연구계약 체결",1
"코프라, 지난해 영업익 117억 전년비 27.8  상승",2
"한라, 지난해 영업익 968억 전년비 43.1  상승",2
3040 개미들의 주식 투자법  사팔사팔이 정답이죠 ,1
한미사이언스 작년 영업이익 332억원 전년 대비 12.7  하락,0
현대미포조선 작년 영업이익 367억원 전년 대비 60.4  하락,0
현대오일뱅크 작년 영업손실 5천933억원 적자 전환,0
"비씨월드제약, 지난해 매출 570억원 사상 최대 규모",2
" 특징주  파워로직스, 20조 전기차  폐배터리  처리 입법예고에 수혜 기대로 강세",2
한국조선해양 작년 영업이익 744억원 전년 대비 74.4  하락,0
"부분 재개 종목, 공매도 잔고의 89 .. 사실상 공매도 허용한 것",1
서학개미 테슬라 사랑 올 들어 1조 담아,1
"예탁원, 주총 전자투표 시스템 인증수단 추가 도입",1
"""공매도 재개 한달 반 연기 이 종목 주목하라""",1
컴투스  골프스타  흥행 잇는다 버디크러시  출격 ,1
"금융위 ""공매도 관련 FTSE 경고받은 사실 없다""",1
"셀바스헬스케어, 지난해 영업익 15억 흑자전환",1
"에이텍, 지난해 영업익 63억 전년비 45.5  상승",2
"서원인텍, 주당 350원 현금배당 결정",1
"한라, 지난해 영업익 968억...전년비 43.1   상승",2
"레이, 중국 최대 치과 기업과 JV 설립 MOU ""중국 시장 공략""",1
" 특징주  합병 앞두고  금호에이치티 다이노나, 동반 강세",2
"LIG넥스원, 작년 영업익 637억 전년비 252  상승",2
" IPO  유일에너테크 ""2차전지 공정 퍼스트무버로 캐시카우 확대""",1
게임스톱  뜻밖의 승자 있었다 7800억원 대박난 헤지펀드,1
" 특징주  앤씨앤, 자회사 통해 현대차에 반도체 공급  상한가 달성",1
LIG넥스원 작년 영업이익 637억원 전년보다 252  상승,2
 공진단 2월4일 공시진단 리뷰...삼성전자,1
" 특징주  美 조지아주  자동차 부품 공장  건설 KB오토시스, 상한가 달성",2
 시그널   2차전지 생산장비  유일에너테크 이달 코스닥 입성,1
" 특징주  오성첨단소재, 국내 첫 마리화나 치료제 특허 취득에 강세",2
코스피 1 대 하락.. 개인의 힘겨운 순매수,1
"증시,  내리고  개미,  부글부글 , 정부,  눈치 .. 공매도 후폭풍",1
"게임스톱, 개미 따라한 공룡 있었다 7800억원 수익 누구 ",1
"파운트 ""신규투자자, 성장 공격형 포트폴리오 선택 비율 높아""",1
"하나금융투자, 美주식  논스톱 주문 확대기념  이벤트 실시",1
" 특징주  전기차로 훨훨 날아오를까 SK렌터카, 8  급등세",2
포스트 코로나 이후의 채용변화 1위  언택트 채용 ,1
"한라, 작년 영업익 968억 전년비 43.1  상승",2
"코프라, 지난해 영업익 116.8억원 전년비 27.8  상승",2
"셀바스헬스케어, 지난해 영업익 15억원 흑자전환",2
" 특징주 엔브이에이치코리아, 미국 조지아주 공장 납품 기대감에 강세",2
"한라, 보통주당 100원 종류주당 2426원 현금배당 결정",1
" 특징주  한솔홈데코, 美 바이든 기후변화 탄소배출권 사상최고가에 강세",2
" 특징주  우리바이오, 정부  스마트특성화 구축사업  추진 소식에 강세",2
 시황  외인 기관  2조 팔자 에 코스피 3070선까지 하락,0
"의식주 및 여가생활에 미치는 인플루언서 파워, CR이 핵심 경쟁력",1
" 글로벌핫스톡   글로벌 편의점 원톱  세븐 아이홀딩스, 백신發 반등 기대감",2
"인트로메딕, 엑사로보틱스와 살균 로봇형 살균제 적합시험",1
 표 04일 오전 채권시장   금리동향,1
"올릭스 자회사 엠큐렉스, 자문위원에 맥캐프리 박사",1
"공매도 부분 재개  ""사실상 전면 재개""",1
애플카  계약 임박 기대감 현대 기아차 주가 강세,2
"KB국민은행, 환경 인권 위한  적도원칙  가입",1
"키움운용 첫 부동산 공모펀드, 최근 1년 수익률 20  상회",1
" 올댓차이나  ""앤트그룹, 금융지주사 전환 구조개편 中당국과 합의""",1
"한국테크놀로지 자회사, 시화 MTV 거북섬 생활형 숙박시설 수주",1
"사학연금, 퇴직급여 사전청구 제도 실시",1
"""유가 오른다"" WTI 인버스2X 투자 주의보",1
 fn마켓워치 개미 2조 매수에도 코스피 3080선 붕괴,1
"한국항공우주, 우주산업 TF 출범 소식에 52주 신고가 경신",1
"서원인텍, 보통주당 350원 현금배당 결정",1
"미래에셋자산운용,  미래에셋클린테크펀드  출시",1
"테너를 빌려줘, 배우 박상준 ""웃음을 되찾아드립니다 ",1
표심에 휘둘려  어정쩡한 공매도 절충안  시장 불확실성 키워,1
" fn마켓워치 IPO 추진 롯데렌탈, 가치경제로 밸류업",1
"소나기 만 피한 공매도 동학개미 ""대정부 투쟁 벌일 것""",1
"한국항공우주 ""우주산업 위한 TF출범"" 52주 신고가 경신",2
공매도 재개시점 나오자 관련 종목 주가 일제히 하락세,1
" 대기업 부동산 유동화로 이익공유...공모리츠로 국민 투자시대 열겠다   M A 이사람   법무법인 세종 김중한 전문위원, 이석 김대식 파트너변호사 ",1
 토스 vs 카카오페이  증권업계 다크호스 격돌,1
"CS, 지난해 영업이익 3억6459만원 전년비 흑자전환",2
"아비코전자, 지난해 영업손실 18억8285만원 전년비 적자폭 하락",0
 근거있는 반발  vs  비이성적 투자   美서도  反공매도  놓고 공방,1
조직화된 개미들  공매도  대응에 똑똑해졌지만 ,1
" 공시 나우IB, 지난해 영업익 95억4880만원 전년비 155.1  상승",2
 Asia오전 시장 혼조세 호실적 소니는  급등 ,1
"나우IB, 지난해 영업익 95억4880만원 전년비 155.1  상승",2
"본느, 248억원 규모 기초 무기 화학물질 제조회사 인수",1
"CS, 지난해 영업익 3.6억 흑자전환",2
" 특징주 오성첨단, 대마치료제 개발사 8조 M A 국내 첫 마리화나 치료제 특허",1
새 주인 찾은 한진重  턴어라운드  채비 동부건설과 건설 시너지 기대  M A꾼들의 톱픽 ,1
美카사바사이언시스 한달새 1200  폭등,2
중국판 유튜브  콰이쇼우  5일 상장... 장외에선 120  급등,2
키움운용 첫 부동산 공모펀드...최근 1년 수익률 20  넘어,1
공매도 부분 재개   사실상 전면 재개  새로운 논란의 시작,1
" 팔자  행진 外人, 유독 게임주만  러브콜 ",1
" 올댓차이나  홍콩 증시, 이익확정 매물에 반락 개장...H주 0.08  하락",1
 IPO출사표 유일에너테크  글로별 친환경 에너지장비 선도기업으로 도약 ,1
국제유가 코로나19 1년만에 최고 찍자 S OIL도 상승세,1
대형주만 허용  홍콩식 공매도  도입,1
"삼정KPMG 한국지멘스, 디지털 사이버보안 사업 협력",1
"공매도 부분 재개 ""결국 선거용 대책"" VS ""합리적 결정""",1
TS트릴리온 LED 두피관리기  TS토파헤어리턴  특장점 담은 신규 TV 광고 온에어,1
"본느, 아토세이프 지분 68.9  인수 사업 다각화",1
 주식초고수는지금  애플카  기아차  배터리소송  SK이노베이션 사들이고 레인보우로보틱스 만도 팔아,1
업계  현실적 선택  vs 투자자  여파 상당 ,1
삼성 KB 한국투자 등 대형증권사 회사채 발행 러시,1
"피씨엘, 의료기기 공급계약 체결",1
"나우IB, 지난해 영업익 95억 전년비 155.1  상승",2
"휴비스, 지난해 영업익 399억 전년비 719.1  상승",2
"비씨월드제약, 지난해 영업익 32억7556만원 전년비 50.1  하락",0
"제이엘케이, 국내 10대 인공지능 스타트업 선정",1
 표 유럽 주요기업 주가 2 3 ,1
"엔씨소프트, BBIG 중 두번째로  황제주  등극",1
"본느, 아토세이프 지분 68.9  인수 ""사업 다각화""",1
"코스피, 기관 외인  팔자 에 내림세",1
"하이투자증권 리서치본부, 미래산업 전망 도서 발간",1
"아이센스,지난해 매출 2037억원 역대 최고치",1
10대 그룹 시총 올들어서만 100조 늘어,1
택배대리점연합  사회적합의 무효 현장 목소리 반영안돼 ,1
"2월에도 뜨거운 IPO 시장 ""옥석 가려라"" 분석  ",1
"JP모간의 편지 ""지금 사야할 종목 vs 제외할 종목""",1
"기관 조용히 담는 미디어엔터주식 ""2월엔 관련 업종 비중 확대를""",1
"웅진씽크빅, AI코칭 학습성적 10.5 P 향상 입증",1
"박현주 미래에셋 회장 ""부동산 부자, 10년 후 부자 아닐 수도""",1
 특징주 기관 매수세 효성중공업 10 대 강세,2
"에스트래픽, 세종시 자율주행 빅데이터 관제센터 구축 사업 수주",1
"슈펙스비앤피 소액주주연대, 임시주총 표대결 공식 선언",1
"국동, 지난해 영업익 328억 흑자전환",2
"국제약품, 지난해 영업익 60억 전년비 8.4  상승",2
"쎌마테라퓨틱스, 방사선 의료기기 코로나 치료제 기대 한양",1
이퓨쳐 소액주주연대 임시주총 효력정지 가처분 신청,1
" 주 파커스 알록, 살균 클린 ㆍ헬스케어 모델에 배우 진기주 발탁",1
"SGC에너지, 1주당 1500원 현금배당 결정",1
 비트코인 지금 4000만원 고지 탈환 이더리움도 170만원 돌파,1
"펄어비스의 검은사막 콘솔, 차세대 기기용 MMORPG 10선",1
"정해진 바 없다는데 ..현대차그룹주,  애플카 호재 에 연일 강세",2
"오성첨단소재, 국내 첫 마리화나 치료제 특허 소식에  강세 ",2
KT G 작년 매출 5조원 돌파 역대 최대 실적 종합 ,1
" 특징주  배송 혁신 부동산대책 수혜 현대리바트, 4  급등세",2
코스피 외인 기관 매도에 혼조세  3100선 위에서 등락 반복,1
결국  홍콩식 공매도  윤석헌 금감원장  의문의 1승 ,1
 올댓차이나  중국 증시 하락 출발 상하이지수 0.38  하락,0
"하나금융투자, 美주식  논스톱주문 확대기념 이벤트  진행",1
"하나금투, 美주식 오후 8시부터 장전거래 시작",1
"키움운용 첫 부동산 공모펀드, 최근 1년 수익률 20  상회",1
 특징주  영업익 3억 시가총액 2100억 항공주 테마 AP위성 과열 우려,1
달러 엔 105.030엔 11시09분 현재 ,1
" 공시 LIG넥스원, 지난해 영업익 637억 전년비 252  상승",2
"LIG넥스원, 지난해 영업익 637억 전년비 252  상승",2
"LIG넥스원, 주당 900원 현금배당 결정",1
"SGC에너지, 주당 1500원 고배당 결정",1
"""돈이 몰린다"" 뜨거운 2월 IPO 공모기업 두자리수 공모금액 최고치",1
애플카 호재 자동차 부품주도 랠리,1
" 특징주 앤씨앤, 현대차 반도체 공급 소식에 52주 신고가",1
"이퓨쳐 소액주주연대, 임시주총 효력정지 가처분 신청",1
" 아시아시황 혼조세로 출발 상해 상승, 항셍 니케이 가권 하락",1
게임스톱 사건 최대 승자는 따로 있었다  7800억  돈방석 ,1
"삼성중공업, 2천300억 원 규모 컨테이너선 2척 수주",1
 특징주   83만호 쇼크  공급대책에 시멘트주식 강세,2
" 특징주 한국항공우주, 신고가 경신 TF 출범에 우주산업 기대감 상승",2
"美 게임스톡, 공매도 5월 부분 재개 명분됐다",1
"사학연금,  퇴직급여 사전청구 제도  실시로 급여 조기 지급",1
"저평가 됐던 시멘트주, 주택공급 소식에  벨류에이션  상승",2
"미래에셋대우, 유튜브로 실시간 글로벌 모닝 브리핑 방송",1
부울경 상장사 1월 시총 1조7천억원 상승 거래대금 거래량도 급증,1
 특징주 우주산업 기대감에 한국항공우주 등 관련주 강세,2
"하나금융투자, 美주식 프리마켓 거래시간 확대",1
" 특징주 YG PLUS, 네이버 빅히트 유니버셜뮤직과 손잡는다 글로벌 음원유통 탄력",1
"LIG넥스원, 보통주당 900원 현금배당 결정",1
"금호전기 ""디랩벤처스 지분 47.5  인수 완료""",1
"비씨월드제약, 지난해 영업익 33억 전년비 50.2  하락",0
규제 빗겨간  지식산업센터    유망 투자처로 급부상,1
2월 또 한 번의 기회 온다 장바구니 담아야 할 주식은   이슈  ,1
"대한토지신탁 시행,  e편한세상 가평 퍼스트원  합리적인 분양가로 주목",1
"하나금융투자, 미국주식 프리마켓 거래시간 확대",1
줌 경쟁자 될까  온24  뉴욕 상장 첫날 42  상승,2
"이퓨쳐 소액주주들, 임시주총 효력정지 가처분 신청 경영권 분쟁 본격화",1
"483달러까지 폭등했던  게임스톱  ""적정가는 30달러""",1
 특징주  영화테크 신고가  현대차에 수소전기트럭 부품 공급 ,1
"쎌마테라퓨틱스, 러 의료기기 코로나 치료제 사업 주목  한양",1
"SK증권 ""국내 ESG 관심 늘었지만 그리니엄 붙기엔 아직""",1
"한국테크놀로지 ""자회사 대우조선해양건설, 시화 MTV 생활형숙박시설 공사 수주""",1
"액션스퀘어, 탑다운 슈팅 액션 게임  앤빌  스팀 페스티벌 참가 ",1
"인트로메딕, 엑사로보틱스와 살균 로봇용 살균제 최종 적합성 테스트 진행",1
 fn마켓워치   현대 기아차 협력사  신광정공 재매각 돌입,1
"KT G, 지난해 영업익 1조4824억...전년비 7.5   상승",2
"KT G, 주당 4800원 현금배당 결정",1
"KT G, 4분기 영업익 3380억 전년비 35.2  상승",2
"S T홀딩스, 주당 400원 현금배당 결정",1
" 공시 KT G, 지난해 영업익 1조4824억 전년비 7.5  상승",2
"KT G, 작년 영업익 1조4823억 전년비 7.5  상승",2
 e편한세상  두 번째 단지 분양 앞둬    거제시 최대규모 브랜드타운 조성,1
"한국렌탈, 전기스쿠터 구매 사전 예약서비스 개시",1
"삼성중공업, 2천300억원 규모 컨테이너선 2척 수주",1
"동양파일, 정부주도 주택공급 확대 기대감에  강세 ",2
"하이투자증권 리서치본부, 미래산업 전망 도서 발간 잇달아",1
 특징주  오래 기다렸다  유가 상승에 S OIL강세,2
"미래에셋자산운용,  미래에셋클린테크펀드  출시",1
"日소니 순익 폭발 증가,  플스   귀멸의 칼날  덕에 ",2
"1년來 최고치  유가  ""물가 걱정할 때는 아직""",1
" 특징주  한국항공우주, 오전 주가 9  상승  뉴 스페이스 태스크포스 출범",2
공매도 일부 재개 발표 후 관련 종목 변동성 확대  주식포트라이트 ,1
KT G 작년 영업이익 1조4천824억원 전년 대비 7.5  상승,2
"미래에셋자산운용,  미래에셋클린테크펀드  출시",1
 특징주 코스닥 새내기주 레인보우로보틱스 와이더플래닛 동반 하락세,0
"S TC, 보통주당 400원 현금배당 결정",1
애플카  올라탄 車부품주 화신 영화테크 상승,2
"더블유게임즈, 보통주당 350원 현금배당 결정",1
"미래에셋자산운용,  미래에셋클린테크펀드  출시",1
"삼성중공업, 2301억 규모 컨테이너선 2척 수주",1
정부  초대형  주택공급 대책에 시멘트주 장 초반 강세,1
"스포티파이 작년 유료 가입자 24  증가 ""전망은 불투명""",1
"KTB證, 전날 급락한 한올바이오파마  강력 매수  추천 왜 ",1
"하이투자증권 리서치본부, 미래산업 전망 도서 발간 잇달아",1
"하나금융투자, 미국주식  논스톱주문 확대기념 이벤트  실시",1
"루센트블록, 세계적인 보안전문기업 티오리와 정보보안 준비 완료",1
"코스피, 외인 기관 매도에 1 대 약세 3100선 무너져",1
"한국테크놀로지 자회사, 721억 규모  시화 MTV 거북섬 생활형숙박시설  수주",1
"공매도 금지 ""득보다 실이 크다"" VS ""지수 하단 지지""",1
2020년 영업이익 7억 원 흑자전환 관리종목 탈피 할수 있어..,1
"하이투자증권 리서치본부, 미래산업 전망 도서 발간",1
외인 기관 매도 공세에 코스피 낙폭 확대 3100선 내줘,1
"미래에셋대우,  라이브 글로벌 모닝 브리핑  실시",1
"미래에셋운용, 클린산업 투자 국내 주식형펀드 출시",1
"하나금투, 프리마켓 거래시작 밤 10시 밤 8시로 앞당겨",1
부동산 공급대책 경제 정상화 기대 건설 서비스주식  꿈틀   분석  ,1
"미래에셋자산운용,  미래에셋클린테크펀드  출시",1
"미래에셋대우,  라이브 글로벌 모닝 브리핑  실시",1
" 특징주  화승알앤에이, 현대차그룹 지분보유에 애플카 수혜주로 부각 상승세",2
" 특징주 한국항공우주, 우주산업 기대감에 나흘째 강세 신고가",1
"인트로메딕, 살균로봇 테스트용 살균제 엑사로보틱스에 공급",1
"카카오게임즈,  크루세이더 퀘스트  개발사 신작 글로벌 판권 확보",1
"""공매도 오해 마세요"" 금지 연장에 증권기관들 불신 해소  안간힘 ",1
"휴비츠, 안저 카메라 HFC 1 미 FDA 인증 획득",1
옵티머스 돈 수수  해덕파워웨이 소액주주 대표 구속기소,1
불씨 남긴 공매도 부분 재개  사실상 전면 재개   주식포트라이트 ,1
" 특징주  이트론, 러시아 백신 스푸트니크V에 투자  12  상승",2
" 특징주  이아이디, 러시아 백신 국내 도입 기대감에 상승세",2
"보스 BOSE , 최상의 숙면을 위한  슬립버드 2  출시",1
공매도 발표후 첫거래일  코스피 3100선 내줘 외인 기관 매도,1
"삼성SDS, 영국 컨설팅사 IT기업 브랜드 가치 평가서 세계 10위",1
" M A꾼들의 톱픽  새 주인 맞이한 한진중공업, 턴어라운드 채비",1
"""애플카 협상 마무리 단계"" 보도에 현대 기아차 주가 급등",2
"미래에셋대우, 라이브 글로벌 모닝 브리핑 실시",1
"금투협,  세컨드 웨이브  온라인 특강 개최",1
" 현장에서  IPO, 끝 아니라 시작",1
" 특징주  바이오리더스, 코로나19 백신 효능평가 완료 소식에 강세",2
환율 상승 전환..1115.0  0.1원 ,1
"자이글, 피엘메드 패밀리 이벤트로 뷰티사업 본격 확대",1
 특징주  시멘트주식 급등.. 시멘트 수요 확대 전망,1
" 특징주  DB금융투자, 실적 호조에 9 대 오름세",2
"케이뱅크, 제2금융권 연계대출 서비스 시작",1
미래에셋  클린테크펀드 .. 탄소제로에  투자 ,1
" 특징주  만도, MHE 인수 소식에도 하락세",0
"미래에셋클린테크펀드 출시 ""탄소제로로 클린산업 수혜 예상""",1
외국인 러브콜 받는 게임주  넷마블 엔씨소프트 펄어비스 타깃,1
"업비트, 이상거래 감지시스템으로 보이스피싱 피해 막았다",1
" 특징주 DB금융투자, 지난해 영업익 전년비 56.3  증가에  강세 ",2
" 특징주 동양파일, 주택공급 확대 기대감에  급등세 ",2
" 특징주  성창오토텍, 애플 현대차그룹 자율차 생산계약 임박에 美 공급사로 부각",1
" 오전시황 코스피, 차익 매물 출회에 소폭 하락 출발",0
 특징주 셀트리온 삼형제    3거래일 연속 약세,0
 개장시황 코스피 코스닥 소폭 하락 출발,1
" 특징주  현대 기아차,  애플카 생산 계약 직전  외신보도에 강세",2
"S T중공업, 주당 150원 현금배당 결정",1
"동원금속, 애플카 전기차 배터리 프레임 기대 현대기아  반세기 동반자 ",1
" 특징주  유니온, 국내유일 백시멘트 기업 부각...대규모 주택 공급 수혜",1
"휴온스글로벌, 화장품 부자재 기업 블러썸엠앤씨 인수 본계약 체결",1
" 공시 삼성중공업, 2321억 규모 컨테이너선 3척 수주 계약",1
" fn오전시황 코스피, 3100선 다시 붕괴",1
" 특징주  바이오리더스, 코로나19 백신 효능평가 완료에 강세",1
코스피 소폭 하락.. 외국인 기관 매도세,1
"""미 증권당국  게임스톱  레딧 게시물 들여다본다""",1
 토스 VS 카카오페이  증권업계 다크호스 격돌,1
"현대차 기아차, 강세 美 ""애플카 생산 협상 마무리 단계""",1
" 특징주  쌍용양회, 지난해 흑자 내며 주가 상승세",2
"증권가 ""공매도 폐지 아닌  금지 연장 이 더 긍정적""",1
"환율, 2거래일쨰 하락 출발..美 증시 안정세",1
" 특징주  영화테크, 현대차와 150억원 부품 계약에  급등 ",2
"화우, 중대재해처벌법 준수를 위해 대한산업안전협회와 MOU",1
 특징주  한국판 게임스톱 지목된 셀트리온 에이치엘비 하락세,0
" 특징주  현대위아, 장 초반 상승세  애플카 기대감 때문 ",2
 특징주  정부 부동산 공급대책 발표 앞두고 시멘트주식 강세,2
"S T홀딩스, 주당 400원 현금배당",1
"S T모티브, 주당 900원 현금배당 결정",1
"S TC, 주당 400원 현금배당 결정",1
"SGC에너지, 주당 1500원 현금 고배당 결정",1
변창흠표 부동산대책 기대 건설주 장 초반 강세,2
"코스피, 외인 기관 순매도 나서며 하락세",1
"미래에셋자산운용,  미래에셋클린테크펀드  출시",1
삼성 KB 한국투자 등 대형 증권사 회사채 발행 러시,1
"국내증시, 외인 기관 매도에  약세 ",1
공매도 발표후 첫거래일  코스피 하락 3110선 외인 기관 매도,1
코스피 상승 출발 후 약세,0
코스피 상승 출발 후 약세,0
"코스피, 코스닥 상승 출발 후 약세",0
코스피 상승 출발 후 약세,0
코스닥 상승 출발 후 약세,0
코스피 상승 출발 후 약세,0
원달러 환율 하락 출발,0
코스피 상승 출발 후 약세,1
"미래에셋운용,  미래에셋클린테크펀드  출시",1
"게임스톱 파장  韓 공매도 제도 개선 평가  한은 등 중앙은행, 테이퍼링 추진하나   한상춘의 지금세계는 ",1
" 특징주 바이오리더스, 코로나19 백신 효능평가 완료에  강세 ",2
 특징주  애플카 계약 임박  현대차그룹주식 상승 시간외서 애플도 상승,2
"日닛케이지수, 차익 실현 매물에 0.31  하락 출발",0
" 머니팁  미래에셋운용,  미래에셋클린테크펀드  출시",1
 특징주  서울 30만호 부동산 공급대책 기대감에 건설 시멘트주 상승세,2
" 특징주 키이스트, 사상 최대 실적 기대에 상승세",2
"삼성중공업, 2321억 규모 컨테이너선 3척 수주 계약",1
"쎌마테라퓨틱스, 러시아향 네트워크 구축 주목 한양증권",1
85만호 주택 공급 기대에 웃었다 시멘트주식  강세 ,2
"글로벌 ETF 인기 뜨겁네 로보어드바이저 파운트, 1월 인기 포트폴리오 순위 공개",1
"""쎌마테라퓨틱스, 방사선 의료기기 코로나 치료제 기대""  한양증권",1
"코스피, 소폭 하락 출발 3,110대 밀려 종합 ",1
 특징주 MHE 인수한 만도    장초반 4 대 약세,0
"에이치엘비 리보세라닙, 미 FDA 희귀의약품 지정",1
" 와우넷 공개방송  시장 변동성 완화, 2월 유망주 공개 ",1
"삼정KPMG 한국지멘스, 산업 사이버보안 사업 협력",1
" 특징주 키이스트, 드라마 제작 본격화 기대에  강세 ",2
코스피 3110선 하락 외국인 기관 동반 매도에 약세,1
" 특징주 아모레퍼시픽그룹주식, 4분기 실적 악화에도 일제히 반등",1
 특징주  애플카 임박 소식에   현대 기아 강세,2
"코스피, 소폭 하락 ""종목장세 전망""",1
"코스피, 장 초반 약세 3110선",1
게임스톱 비웃는 상승률 카사바사이언시스 한달새 1200  폭등  주식포트라이트 ,1
" 특징주  DB금융투자, 작년 실적 호조에 10 대 강세",2
 특징주 러시아 백신 투자 이트론 강세 14.39  상승,2
"""LG유플러스, 지난해 사상 최대 영업이익 달성"" SK증권",2
92  효능  러시아 백신 국내 도입 기대감에 이트론 이아이디 강세,1
" 특징주 러시아 백신 투자 이아이디, 장 초반 강세 17.2  상승",2
"코스닥, 개인 나홀로 순매수에도 하락 출발  960선 ",1
 특징주 시멘트 등 건자재주식 동반 상승 80만호 주택공급 발표 임박,1
" 특징주  기아차, 애플카 생산 협상 소식에 이틀 연속 강세",2
"""효성첨단소재, 장기 탄소섬유 성장 예상   목표가  상승""",2
공매도 부분 재개에 금투업계  현실적인 선택  vs 투자자  재개 시 시장 여파 상당   주식포트라이트 ,1
"공매도 발표후 첫거래일  코스피, 장초반 소폭 내린 3110선 2보 ",1
 개장  코스피 장 초반 약세  3110선은 유지,1
"""패시브 이탈우려 공매도 필수 무기한 금지, 득보다 실""",1
 특징주 정부 주택 공급 확대 기대감에 시멘트주식  강세 ,2
"IBK證 ""공매도 금지 연장으로 증시 변동성 완화될 것""",1
" 특징주  레인보우로보틱스, 상장일  따상  후 하루만에  반락 ",0
외국인 매도에 코스피 장 초반 약세 현대 기아차는  상승,1
"아모레퍼시픽, 바닥찍고 오를 일만  설화수 기대감에  상승 ",2
" 특징주  제넨바이오, 불성실공시법인 지정에 약세",0
"현대 기아차,",1
달러 엔 104.990엔 09시09분 현재 ,1
"LG유플러스, 수익 창출 능력 변함無 IBK투자증권",1
"코스닥, 0.24P 오른 970.93 출발 0.02  상승 ",1
" 특징주  영화테크, 현대차와 150억 부품계약에  신고가 ",2
" fn오전시황 코스피, 외국인 등 매도에 상승 출발 후 하락 전환",1
" 특징주  영화테크, 현대차와 150억원 규모 부품 계약 체결에 급등",1
"센트비, 해외 송금용 포인트  센트비 캐시  개시",1
"코스피, 소폭 하락 출발 3,120대",1
"삼정KPMG 한국지멘스, 산업 사이버보안 사업 협력 MOU",1
"라메디텍, 레이저 채혈기  핸디레이 라이트  홈쇼핑 론칭",1
"IBK證 ""과열 우려 완화되면 5월 공매도 재개 리스크 크지 않아""",1
 STOCK  SK텔레콤 인적분할설  솔솔   자회사 성장세는 지속,1
이베이 시간외 주가 10  상승 자사주 40억달러 추가 매입,2
 속보  코스피 상승 출발  3135.02 0.17  ,1
" 특징주  현대차그룹주식, 애플카 계약 임박 소식에  강세 ",2
 코스닥 개장   0.02  0.24포인트  오른 970.93포인트로 출발,1
" 코스피 개장  0.17  5.34포인트  오른 3,135.02포인트로 출발",1
"코스피, 하락 출발 외국인 기관 매도우위",1
"코스피, 5.34P 오른 3135.02 출발 0.17  상승 ",1
" 속보  코스피 5.34p 0.17   오른 3,135.02 개장",1
" 시황 코스피 3135.02  0.17  , 코스닥 970.93  0.02  , 원 달러 환율 1114.0원  0.9원  개장",1
 출발 코스피 개인 4억 순매수,1
 출발 코스피 외국인 중립,1
 출발 코스피 기관 5억 순매도,1
 코스닥  0.24p 0.02   오른 970.93 출발,1
" 코스피  5.34p 0.17   오른 3,135.02 개장 ",1
"NH투자證 ""클래시스, 수출 중심의 실적 성장 기대감""",1
"자이글,  피엘메드 패밀리 이벤트  통해 뷰티 사업 본격 확대",1
"아모레퍼시픽, 4Q 이익체력 증명 목표가 25  상승 유안타",1
 표 해외 DR 가격 2월 3일 ,1
"한투證 ""게임스톱 사태 일단락 수급 정상화에 안정국면 전망""",1
 코스피  5.34p 0.17   오른 3135.02 출발,1
"코스피, 5.34p 0.17   오른 3135.02 출발, 원 달러 환율 0.9원 내린 1114.0원 출발",1
코스닥 하락 전환..970.58  0.01  ,0
日증시 하락 출발..닛케이 28557.46  0.31  ,0
코스피 하락 전환..3126.45  0.10  ,0
 출발 코스닥 상승..970.93  0.02  ,1
 출발 프로그램 0억 매수우위,1
 출발 코스피 상승..3135.02  0.17  ,1
 출발 환율 하락..1114.0  0.9원 ,1
 출발 국채선물 상승..111.59  1틱,1
 출발 지수선물 하락..423.95  1.35p ,1
" 스팟 코스닥, 0.24p 0.02   오른 970.93 출발",1
" 스팟 코스피, 5.34p 0.17   오른 3135.02 출발",1
"아이센스, 지난해 매출액 2037억...역대 최대치 달성",1
" 공매도 5월 부분 재개, 증시 영향력은 제한적 전망 ",1
"""아모레퍼시픽, 中서  설화수  고성장   목표가 상승""",2
 표 해외 주요 증시 동향 2월 3일 ,1
"아모레퍼시픽, 적자 지속...체질 개선은 기대 유안타證",1
"개미만 대박  모건스탠리 펀드, 게임스탑으로 큰 돈 벌었다",1
 조정 국면서 공매도 금지 연장...지수 하단 지지  IBK투자증권,1
"인바디, 상반기 병원용 신제품 해외 출시로 성장할 것 SK",1
"""SK텔레콤, 자회사 성장세 지속   목표가 상승""",2
"현대미포조선, 조선사 중 가장 빠르게 회복 중 신한금투",1
"더블유게임즈, 주당 350원 현금배당 결정",1
유진證,1
" 공시 롯데제과, 지난해 영업익 1126억 전년비 15.7  상승",2
" 공시 더블유게임즈, 4 4분기 영업익 468억 전년비 19.9  상승",2
