제목,시간,언론사,본문
"SPC삼립, 기대치 상회할 1Q…'포켓몬빵' 매출은 2Q 예상-대신",2022-03-31 08:33,머니투데이,"(수원=뉴스1) 김영운 기자 = 16년 만에 재출시한 '포켓몬빵'이 선풍적인 인기를 끌면서 품귀 현상을 빚고 있는 가운데 16일 경기 수원시의 한 마트에서 포켓몬빵 품절을 알리는 안내문이 붙어있다. 2022.3.16/뉴스1대신증권은 31일 SPC삼립에 대해 1분기 실적이 시장 기대치를 상회할 전망이라며 투자의견 '매수', 목표주가 10만원을 유지했다.한유정 연구원은 ""올해 1분기 SPC삼립의 연결 매출액은 전년 동기 대비 10% 증가한 7170억원, 영업이익은 36% 증가한 142억원으로 컨센서스 영업이익 135억원을 상회할 전망""이라고 말했다.이어 ""2월말 출시된 신제품 판매 호조 영향과 가격 인상 효과로 베이커리 매출액은 전년 동기보다 11% 증가, 매출 상승에 따른 가동률 개선 및 제품 믹스 개선으로 영업이익률은 0.4%포인트 오른 7%로 추정한다""고 덧붙였다.최근 인기를 끌고 있는 포켓몬빵의 매출액은 2분기 온기 반영될 것으로 예상된다.한 연구원은 ""베이커리 실적 추정치를 상향 조정했으나 2분기말부터 원맥 매입 단가 상승이 예상된다""며 ""푸드 내 맥분 부문의 영업이익률 추정치를 하향 조정해 2022년 영업이익 추정치의 변동 폭은 크지 않다""고 말했다."
"유안타證 ""국내증시 2분기 저점…반도체·2차전지·리오프닝 유망""",2022-03-31 08:32,뉴스1,"""위드 코로나 정책 가시권…반도체, 지수 상승 견인""(유안타증권) © 뉴스1(서울=뉴스1) 황두현 기자 = 유안타증권은 수출규모, 환율 전망 등 주요 경제지표를 근거로 국내 증시가 2분기 중 저점을 확인할 것으로 봤다. 투자유망업종은 반도체, 2차전지, 리오프닝 관련주를 제시했다.김승현 유안타증권 연구원은 ""수출액은 증시에 후행하는 성격과 교역 자체의 성장을 감안하면 월 500억달러를 벗어나지 않는 수준에서 저점이 확인될 것""이라며 ""코스피지수에 선행 또는 동행해 왔던 제조업 구매관리지수(PMI)는 이미 수개월째 상승 중""이라고 설명했다.이어 ""달러·원 환율은 이미 고점을 지났거나 늦어도 4월에는 고점이 확인될 것이며 12개월 선행(FWD) 주당순이익(EPS)도 올 들어 소폭이지만 상승전환했다""며 ""다양한 사이클 지표가 증시의 변곡점이 임박했음을 시사하고 있다""고 강조했다.김 연구원은 ""경기 순환과 사이클 지표들의 방향성 전환 시점에서 저평가된 밸류에이션은 증시 상승을 펀더멘탈(기초체력) 측면에서 뒷받침해 줄 것""이라며 ""한국증시는 어떠한 지표로 평가에도 밸류에이션 매력도가 높다""고 평가했다.한국은행의 선제적 금리인상도 증시 환경에 우호적으로 작용한다고 봤다. 지난해부터 기준금리를 인상하며 장단기 금리차가 안정적인 수준에서 유지되고 있지만, 미국은 뒤늦게 긴축에 나서면서 장단기 금리차의 마이너스 전환히 확실해지고 있다는 것이다.김 연구원은 ""확진자수가 급감한 미국은 본격적인 포스트 코로나 분위기가 이어지고 있다""며 ""중국의 제로 코로나 정책이 변수로 남아 있지만 유럽과 미국을 거쳐 한국도 위드 코로나 정책이 가시권에 들어왔다""고 진단했다.또 ""반도체·장비 업종은 제품 가격 상승전환 시기에 대한 전망이 앞당겨 지면서 지난해말부터 이익전망치가 빠르게 상향조정되고 있다""며 ""지수 상승을 위해서는 메이저 업종의 상승이 필요한데 그 역할은 반도체가 할 것""이라고 전망했다."
"한화에어로스페이스, 민수부분 수익성 회복에 실적 상향 기대..목표가↑-키움",2022-03-31 08:31,파이낸셜뉴스,"[파이낸셜뉴스] 키움증권은 31일 한화에어로스페이스에 대해 테크윈과 정밀기계 등 민수부분에서 수익성이 회복되면서 상향된 실적 안정성이 유지될 것으로 예상했다. 투자의견은 '매수'를 유지하고 목표주가는 6만3000원에서 7만원으로 상향조정했다.김지산 키움증권 연구원은 ""올해 매출액은 8% 증가한 6조9412억원, 영업이익은 8% 감소한 3532억원으로 추정된다""며 ""에어로스페이스의 국제공동개발(RSP) 비용과 시스템의 신사업 투자 비용이 증가하는 것을 제외하면 과거 대비 한층 상향된 이익 규모를 유지할 것""이라고 예상했다.올해 1·4분기 영업이익은 전년동기 대비 34% 감소한 433억원으로 당초 예상보다 양호할 전망이다.우크라이나 전쟁을 계기로 유럽을 중심으로 군비 증강 움직임이 가시화되고 있는 점은 디펜스 사업 환경에 우호적일 것으로 예상된다.K9자주포 운용국은 폴란드, 핀란드, 노르웨이, 에스토니아, 터키 등 유럽 국가들 위주다.김 연구원은 ""최근 호주와 이집트 대상 K9자주포 수출이 성사되는 등 해외 수주 모멘텀이 재개되고 있고 6월경 호주 차기 장갑차 랜드400 우선협상대상자 선정 결과가 초미의 관심사""라며 ""주가 방향성을 좌우하는 열쇠는 방산 부문 해외 수주 모멘텀이 될 것""이라고 말했다."
"롯데, '중고나라' 인수 시너지 낸다",2022-03-31 08:31,비즈니스워치,"세븐일레븐, 중고나라와 업무 협약세븐일레븐 매장 활용 비대면 직거래/ 그래픽=비즈니스워치롯데가 지난해 인수한 중고나라와의 시너지 창출에 본격적으로 나선다. 그 시작은 편의점 세븐일레븐이다. 세븐일레븐은 중고나라와 손잡고 소비자들에 대한 생활 서비스를 강화키로 했다.세븐일레븐은 지난 30일 중고나라와 '자원 선순환 및 개인간 안전거래를 위한 업무협약(MOU)'을 체결했다고 31일 밝혔다. 이번 세븐일레븐과 중고나라의 업무협약은 지난해 롯데쇼핑이 중고나라에 투자한 이후 모색해온 온·오프라인 유통채널을 활용한 시너지 창출의 일환이다.세븐일레븐은 이번 업무협약을 통해 전국 약 1만1000여 점포에서 ‘중고나라 비대면 직거래 픽업 서비스’를 추진할 계획이다. 비대면 직거래 픽업 서비스는 판매자와 구매자가 사전에 약속을 설정하고 판매자가 가까운 세븐일레븐 점포에 상품을 위탁해 놓으면 구매자가 편한 시간에 상품을 픽업할 수 있는 서비스다.최경호 세븐일레븐 대표이사(사진 왼쪽), 홍준 중고나라 대표이사 등 주요 관계자들이 협약식을 마친 후 기념 사진을 촬영하고 있다. / 사진제공=세븐일레븐해당 서비스를 통해 중고거래 시 발생할 수 있는 각종 범죄로부터의 위험성을 제거하고 직거래에 따른 시간적·공간적 제약을 해결할 수 있다. 또 중고나라 이용 고객의 점포 방문을 유도해 가맹점의 추가 수익 창출에도 기여할 것으로 기대하고 있다.세븐일레븐과 중고나라는 유통기한 임박상품에 대한 판매도 진행한다. 세븐일레븐은 지난 2월 중고나라와 유통기한 임박상품에 대한 판매 계약을 체결했다. 현재 중고나라 플랫폼 내  ‘스프마켓(스페셜프라이스마켓)’ 코너를 통해 유통기한이 임박한 다양한 상품을 저렴한 가격에 만나 볼 수 있다.구인회 세븐일레븐 디지털혁신부문장은 “이번 중고나라와의 업무 협약을 통해 세븐일레븐에서 안전하고 편리하게 중고물품 픽업 거래 서비스를 제공할 수 있게 됐다”며 “향후 추가적인 협업을 통해 온-오프라인 유통망 시너지를 발휘할 계획”이라고 밝혔다."
"CJ CGV, '극장 내 취식' 제한만 남았다…투자의견 '매수' -대신證",2022-03-31 08:27,머니투데이,"서울 CGV 여의도 /사진=이기범 기자 leekb@대신증권이 CJ CGV에 대해 '매수' 의견과 목표주가 3만6000원을 유지했다. 코로나19(COVID-19) 방역 완화 방침에 따라 매출을 회복하기 시작해 오는 3분기부터 흑자를 볼 것으로 전망하면서다.31일 김회재 대신증권 연구원은 ""올해 1분기 연결 매출 2400억원, 영업이익 -334억원을 전망한다""며 ""국내 매출은 787억원, 영업이익은 -396억원""이라 내다봤다.그는 ""극장 내 띄어앉기가 적용 중이지만 일행끼리는 붙어 앉을 수 있고, 극장 성수기 일부 작품을 제외하면 평균 객석 점유율은 21%로 큰 영향은 없다""며 ""상영시간 제한도 적용 중이지만 오후 11시 이전 시작 영화까지 상영 가능하기 때문에 역시 큰 영향은 없다고 판단한다""고 했다.이어 ""이제 남아있는 제한 사항은 극장 내 취식인데 6월 성수기 진입 이전에 취식 제한도 풀리게 될 것""이라며 ""올해 3분기부터 연결·별도 실적 모두 흑자를 전망한다""고 했다.아울러 ""국내 전국 관객 수는 28일 기준 1200만명(전년대비 +46%), 박스오피스는 1100억원(전년대비 +53%)으로 성수기 진입 이전""이라며 ""지난해 12월 개봉한 '스파이더맨: 노 웨이 홈'은 752만명 동원하는 등 볼거리는 충분하기 때문에 극장의 완전 정상화도 임박했다""고 덧붙였다.한편 전일 종가 기준 CJ CGV 주가는 2만7500원이며 시가총액은 1조1220억원이다."
"[외환브리핑]달러 약세vs위험 회피…환율, 1200원대 공방 예상",2022-03-31 08:27,이데일리,"달러인덱스 유로화 강세에 97선 내려우크라 협상 기대 후퇴 뉴욕증시 하락수급도 네고와 결제 동시에 소화할 듯[이데일리 이윤화 기자] 원·달러 환율이 유로화 상승에 따른 달러인덱스 낙폭 확대와 위험선호 심리 위축 두 가지 요인을 모두 소화하면서 1200원대와 1210원대 사이에서 적정 레벨을 탐색하는 흐름을 나타낼 것으로 보인다.사진=AFP31일 서울외국환중개에 따르면 간밤 뉴욕차액결제선물환(NDF)시장에서 거래된 원·달러 1개월물은 1211.90원에 최종 호가됐다. 1개월물 스와프포인트가 0.80원이라는 점을 고려하면 이날 원·달러 환율은 전 거래일 종가(1209.60원)보다 1.50원 가량 상승 출발할 것으로 보인다. 이날 환율은 역외 환율 상승을 따라 사흘 만에 상승 출발하겠으나 유로화 반등에 따른 달러인덱스 낙폭 확대와 수급 부담 등에 하락 압력 압력도 동시에 받으며 1210원을 기점에 두고 등락할 것으로 예상된다.간밤 뉴욕증시는 일제히 내렸다. 전날 협상 내용과 달리 러시아 군대가 우크라이나 수도 키이우에 대한 공격을 이어가면서 전쟁 종료 가능성이 약해졌고, 국제유가도 오름세를 나타내면서다. 30일(현지시간) 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전날보다 0.19% 내렸고, 스탠더드앤드푸어스(S&P)500지수는 0.63% 하락 마감했다. 다우지수와 S&P500지수는 5거래일만의 하락이다. 나스닥 지수는 1.21% 내리면서 사흘 만에 하락 전환했다. 러시아와 우크라이나 간의 5차 협상이 긍정적으로 끝났음에도 불구하고 러시아는 밤새 키이우에 대한 공격을 이어갔다. 러시아 본토 무기고가 폭발했다는 소식도 들렸는데, 우크라이나의 미사일 공격으로 추정된다는 외신 보도도 나왔다.지정학적 위험에 더해 연방준비제도(Fed)의 긴축 경계도 이어지며 위험선호 심리 위축을 가져왔다. 에스더 조지 캔자스시티 연방준비은행(연은) 총재는 “연준이 완화적 기조에서 신속히 벗어나야 한다며 인플레이션과 실업률 등을 고려할 때 중립 기조로 신속하게 움직이는 것이 적절하며 대차대조표도 크게 줄여야 한다”고 말했다.다만 달러인덱스는 97선으로 하락하며 큰 폭의 약세를 보였다. 30일(현지시간) 오후 6시께 달러인덱스는 전일 대비 0.57포인트 급감한 97.84를 기록하고 있다. 같은 시간 미 국채 10년물과 2년물 금리도 2.3%대를 기록하고 있다. 이는 3월 독일 소비자물가 지수 상승률이 전년대비 7.3% 상승하며 예상 수준(6.2%)을 웃돌았고, 스페인 소비자물가 지수 상승률 역시 전년대비 9.8% 상승해 시장이 예상했던 8.0% 증가를 큰 폭 웃돌면서 유럽중앙은행(ECB)이 긴축에 들어갈 것이란 기대에 유로화가 반등한 영향이다.국내증시는 전날까지 외국인 투자자가 순매도 규모를 줄여오면서 소폭 상승하는 흐름을 나타냈으나, 이날은 글로벌 위험선호 심리 후퇴 영향을 받아 강세 흐름이 제한될지 주목된다. 전날 외국인 투자자는 코스피 시장에서 99억원 가량 순매도했지만, 기관이 1600억원 가량 매수 우위를 나타내면서 지수는 0.21% 상승했다. 코스닥 시장에서는 외국인이 이틀 연속 순매수 흐름을 나타냈다. 외국인이 코스피 시장에서 250억원 사고 개인도 260억원 매수하면서 코스피 지수가 전일 대비 0.13% 가량 올랐다.달러화 약세와 위험선호 심리 후퇴라는 두 가지 재료가 혼재한 만큼 수급 측면에서도 공방전이 예상된다. 전날도 1210원대 레벨에서는 네고(달러 매도)가 1200원대 하단에선 결제(달러 매수) 수요가 떠받친 만큼, 이날도 양방향 수급 재료를 소화하면서 1200원대 후반에서 등락할 것으로 예상된다."
"롯데푸드, 단기 원가부담…중장기 합병 시너지 기대-하이투자",2022-03-31 08:27,아이뉴스24,"투자의견 '매수' 목표가 58만원 유지하이투자증권은 31일 롯데푸드에 대해 단기적으로 원가 상승에 따른 부담 요인이 존재하나 중장기적으로는 롯데제과와의 합병으로 시너지효과가 기대된다고 분석했다. 투자의견 '매수'와 목표주가 58만원을 유지했다.하이투자증권은 롯데푸드에 대해 단기적으로 원가 상승에 따른 부담 요인이 존재하나 중장기적으로는 롯데제과와의 합병으로 시너지효과가 기대된다고 분석했다. 사진은 롯데푸드 로고. [사진=롯데푸드]이경신 하이투자증권 연구원은 ""1분기 매출액과 영업이익은 3천447억원, 93억원을 기록할 것으로 예상된다. 각각 전년 동기 대비 16.6%, 13.8% 줄어든 수치""라며 ""유지부문 판가인상에도 원재료 가격과 관련된 외부 변수 부담이 지속될 전망""이라고 했다.이 연구원은 ""가공유지는 원재료 가격 상승과 관련해 전가 대응을 지속하고 있음에도 불구하고 원유가격 추가 상승에 대한 부담이 반영될 것으로 판단한다""며 ""주요 거래선의 견고한 물량 확보에도 최근 원재료 가격의 추가 상승 흐름을 감안한다면 최소 1분기까지 영향을 불가피하다""고 분석했다.다만 ""시장지배력을 고려하면 원가안정 이후의 수익구조는 견조할 전망""이라며 ""식자재사업부는 디마케팅 등 사업효율화를 진행하고 있어 매출감소에도 저수익 축소를 통한 체질개선이 기대된다""고 했다.그는 ""음식료산업 전반적으로 확대된 원가상승 요인은 피할 수 없으나 가공유지 등 캐시카우 사업부에서의 높은 기업간거래(B2B) 비중과 가격 인상, 지난해 진행한 사업 구조조정을 통해 향후 부담수준을 낮춰놨다는 점은 긍정적""이라고 전망했다.이어 ""오는 7월 1일 합병기일을 기준으로 롯데푸드는 롯데제과에 흡수합병된다. 단기적으로 빙과사업 통합과 제품, 유통채널, 브랜드 관련 효율화가 이뤄질 전망""이라며 ""전체통합까지 시간은 소요되나 중장기적으로 최적화와 시너지에 따른 효과가 기대된다""고 했다."
"영림원소프트랩, 중견기업 ERP 시장 지배력 확대-유안타證",2022-03-31 08:26,아이뉴스24,"""올해 영업이익 50억원 추정…전년比 15%↑""유안타증권은 31일 영림원소프트랩에 대해 중견기업 전사적자원관리(ERP) 시장 지배력이 꾸준히 확대되고 있는 점에 주목할 필요가 있다고 강조했다. 투자의견과 목표주가는 따로 제시하지 않았다.유안타증권에 따르면 영림원소프트랩의 중견기업 ERP 시장점유율은 6.7%로 SAP, 더존비즈온에 이어 3위다.박진형 유안타증권 연구원은 ""영림원소프트랩이 스마트팩토리 ERP 구축 시장에서 강점을 보이고 있다는 점을 감안하면 중견기업 시장에서의 시장점유율은 더욱 높은 수준으로 판단된다""며 ""중견기업 위주로 다양한 산업별 레퍼런스를 보유하고 있다는 강점도 있다""고 설명했다.사진은 영림원소프트랩 CI. [사진=영림원소프트랩]유안타증권은 영림원소프트랩의 올해 매출액과 영업이익을 각각 524억원, 50억원으로 추정했다. 이는 전년보다 각각 9.8%, 14.9% 증가한 수치로 안정적 실적 성장을 이어갈 것이란 전망이다.박 연구원은 ""영림원소프트랩의 현재 주가는 저평가 영역에 있다고 판단된다""며 ""주가는 2020년 8월 상장 이후 지속적으로 부진한 흐름을 보였지만, 코로나19로 인한 어려운 영업 환경에도 불구하고 꾸준한 실적을 올렸다""고 강조했다. 이어 ""향후 스마트팩토리 등 사업 성장성을 감안하면 저평가 매력이 부각될 것""이라고 내다봤다.또한 '위드 코로나(단계적 일상회복)' 시대에 해외 사업이 본격적으로 부각될 것이란 전망도 내놨다.박 연구원은 ""향후 해외 ERP 구축 경험을 바탕으로 본격적으로 글로벌 사업을 확대시킬 것으로 기대된다""며 ""해외 진출 전략은 선제적으로 아시아 지역에 집중될 것으로 예상. 일본의 경우, 지난 2019년 소프트웨어(SW) 공급업체 10곳과 파트너십을 체결해 사업 확장의 교두보를 마련한 상태""라고 평가했다.또 ""인도네시아의 경우 지난 2018년 클라우드 ERP 제품을 출시했다""며 ""오는 2025년 시장점유율 5% 확보를 목표로 본격적인 영업 확대 전략을 내세울 것""으로 내다봤다."
"유안타증권 ""외국인 돌아오면 반도체‧레저 봐야""",2022-03-31 08:25,데일리안,"유안타증권은 올해 한국증시의 저점은 2분기 중에 확인될 것이라고 전망했다. ⓒ연합뉴스[데일리안 = 이충재 기자] 유안타증권은 31일 ""코로나 확산이 시작된 2020년 2월 이후 외국인은 코스피‧코스닥 시장에서 무려 59조원 가량을 순매도 했다""면서 ""증시에서 개인투자자의 역할이 커졌지만 지수 상승을 위해서는 외국인의 스탠스 전환이 필요하다""고 밝혔다.김승현 유안타증권 연구원은 ""현재 환율 상황을 보면 기대감이 생긴다""면서 ""외국인은 원/달러 환율 1200원 이상에서 하락전환이 확인되면 어김없이 매수우위로 스탠스가 전환돼 왔다""고 분석했다.김 연구원은 ""외국인이 돌아온다면 1차적인 대응은 단순하다. 그동안 많이 팔았던 업종과 종목이 우선""이라며 ""반도체‧장비 업종의 외국인 순매도 금액이 전체의 53.7%를 차지하고, 시총대비 순매도 비중은 호텔‧레저 업종이 가장 높았다""고 말했다.그는 향후 증시와 환율 전망에 대해 ""다양한 사이클 지표가 증시의 변곡점이 임박했음을 시사하고 있다""면서 ""올해 한국증시의 저점은 2분기 중에 확인될 것이고, 원/달러 환율은 이미 고점을 지났거나 늦어도 4월에는 고점이 확인될 것""이라고 내다봤다."
[표]해외 DR 가격(3월 30일),2022-03-31 08:24,서울경제,[서울경제]
"카카오뱅크, 새 정부 정책 변화 최대 수혜주-키움",2022-03-31 08:22,이데일리,"[이데일리 양지윤 기자] 키움증권은 31일 카카오뱅크에 대해 차별화된 마케팅 능력, 최저 수준의 비용 경쟁력을 바탕으로 한 우수한 가격 경쟁력 등을 고려해볼 때 대출총량규제, 중금리 대출 규제 등이 완화될 경우 시장 지배력 제고를 통해 높은 이익 성장률을 기록할 것이라고 전망했다. 투자의견은 ‘시장 수익률 상회(outperform)’, 목표가는 5만7000원을 제시했다.서영수 키움증권 연구원은 “새 정부가 정책 기조를 금융안정에서 주택시장 활성화 중심으로 정책기조를 변경한다면 카카오뱅크(323410)가 가장 많은 수혜를 입을 것”이라고 진단했다.그는 카카오뱅크가 국내 상장은행 중 가장 높은 경쟁력을 확보한 은행이라고 평가했다. 차별화된 마케팅 능력을 통해 애플리케이션을 확보하고 있고, 온라인 서비스만 특화해 비용 경쟁력을 구축해 업계 최고 수준의 가격(금리)을 제공하고 있다. 다만 금융당국의 대출 총량 규제 도입, 금융소비자보호법 강화, 중금리 대출 한도 규제 도입 등 금융 안정을 위한 다양한 규제로 영업이 제약을 받아왔고, 성장에 결정적 제약 요인이었다고 분석했다.그는 “카카오뱅크의 가장 경쟁력 있는 상품인 전세자금대출 규제를 해제했다”면서 “나아가 중금리 대출 규제까지 완화한다면 충분한 자본을 이용하여 대출을 늘림으로써 차별적 이익 성장을 달성할 것”이라고 예상했다.그는 카카오뱅크가 2021년 말 보통주 자기자본비율은 33.4%로 2024년까지 18% 수준으로 낮추더라도 3년 간 50조원 이상의 대출을 늘릴 수 있을 것으로 추정했다. 규제가 완화된다면 주택담보대출, 전세자금대출 등을 중심으로 시장 지배력을 늘려 나갈 것으로 예상했다.그는 “사업 특성 상 대출 증가 과정에서 비이자 수입도 크게 늘어난다는 점을 고려해 볼 때 향후 이익은 기대치를 뛰어넘는 매우 높은 증가 추세를 기록할 것”이라며 “이를 고려해 2022년과 2023년 순이익을 각각 20%, 48% 상향 조정했다”고 설명했다.다만 금융 안정 위험이 높아지는 상황에서 새 정부가 정책 기조를 전면 수정, 주택시장 부양을 위해 모든 대출 규제를 완화한다고 단정하기는 어렵다고 판단했다. 그는 “향후 금융 안정 위험 변화, 이에 따른 정책적 변화에 대응한 트레이딩 바이(Trading Buy) 관점에서 접근이 필요하다”며 “새 정부 금융 및 부동산 정책의 윤곽이 드러나는 시기에 투자의견 상향 조정 여부를 다시 결정할 계획”이라고 말했다."
"SK證 ""이노션, 도약을 위한 준비 기간""",2022-03-31 08:21,뉴시스,"[서울=뉴시스]신항섭 기자 = SK증권은 31일 이노션에 대해 도약을 위한 준비 기간이라고 분석했다. 투자의견과 목표주가는 매수와 7만5000원으로 유지했다.남효진 SK증권 연구원은 ""이노션의 올해 1분기 실적은 매출총이익 1494억원, 영업이익 205억원, 지배주주순이익 138억원으로 영업이익은 컨센서스 257억원을 하회할 전망""이라며 ""EV6, 캐스퍼, G90 등 대행, 연초 CES 오프라인 행사를 진행하며 BTL 대행도 일부 회복했다""고 설명했다.이어 ""그러나 북미 디지털 사업 관련 인력 충원, 지분 인수로 인한 지급 수수료가 반영되며 판관비 부담이 가중되었다""며 ""러시아-우크라이나 지역 매출 비중은 미미해 실적에 미치는 영향은 제한적""이라고 덧붙였다.남 연구원은 ""이노션은 지난 22일 VFX 전문업체 스튜디오레논의 지분 47.5%를 290억원에 취득했다""며 ""이번 인수로 AR(증강현실)·VR(가상현실), 디지털 콘첸츠 제작 역량 확보와 비계열 광고주 포트폴리오 확장이 기대된다""고 말했다.그는 ""올해부터 본격적으로 주요 광고주향 브랜딩 수요가 증가하는 만큼 기존 이노션 법인과 신규 인수한 업체들과의 시너지 발현이 중요한 과제""라며 ""이노션은 광고 플래닝 제작, 전통 매체에서부터 디지털 매체까지 다양한 매체 대행이 가능한 구조를 보유하고 있기 때문에 매출 비중이 높은 북미 지역에서 비계열 광고주의 꾸준한 영입이 기대된다""고 전망했다."
"키움증권 ""코스피, 4월 높은 변동성…2600~2950P 등락""",2022-03-31 08:21,데일리안,"""하방 경직성은 확보""ⓒ키움증권[데일리안 = 황인욱 기자] 키움증권은 다음달 증시가 매크로 불확실성 상존으로 변동성이 높을 것으로 전망하며 코스피 예상밴드를 2600~2950p로 제시했다.한지영 키움증권 연구원은 이날 보고서에서 ""특정 회의에서 50bp(0.5%p) 인상을 고려하고 있는 연준의 공격적 긴축 불확실성과 장단기 금리 역전에 따른 침체 논란 등은 4월에도 이어질 전망""이라며 ""3월 연방공개시장위원회(FOMC) 의사록과 3월 인플레이션 지표 등 4월 중순 예정된 대형 이벤트를 둘러싸고 증시 변동성은 확대될 것""이라고 말했다.다만, 키움증권은 코스피가 가격 하방 압력 측면에서 악재를 상당부분 반영 해왔던 만큼, 지수의 하방 경직성은 확보될 것으로 내다봤다.한 연구원은 ""미국의 실물 소비, 중국 제조업 등 G2 국가 모멘텀 개선과 마이크론의 양호한 가이던스에 따른 반도체 업황 기대감, 리오프닝 수요 지속을 고려할 때, 4월은 정보기술(IT), 리오프닝 등 실적 성장 업종을 중심으로 주식 비중 확대를 추천한다""고 말했다."
[표]해외 주요 증시 동향(3월 30일),2022-03-31 08:21,서울경제,[서울경제]
[클릭 e종목]우크라발 군비 증강 주목…한화에어로스페이스 목표주가 ↑,2022-03-31 08:20,아시아경제,"키움증권은 한화에어로스페이스에 대해 투자의견 매수를 유지하고 목표주가를 기존 6만3000원에서 7만원으로 상향 조정한다고 31일 밝혔다. 우크라이나 전쟁으로 인한 유럽 중심의 군비 증강 움직임이 디펜스사업 환경에 우호적일 것이라는 판단에서다.키움증권이 내다본 이 회사의 올해 1분기 영업이익은 전년 동기 대비 34% 감소한 433억원으로 당초 예상보다 양호할 전망이다. 군수 부문의 비수기 진입과 시스템의 신사업 투자 비용 증가가 예정됐지만 테크윈과 정밀기계 등 민수 부문이 환율 효과가 뒷받침돼 양호한 수익성을 보인다는 분석이다. 한화에어로스페이스의 올해 매출액은 전년 대비 8% 증가한 6조9412억원, 영업이익은 8% 감소한 3532억원일 것이라고 키움증권은 추정했다.우크라이나 전쟁을 계기로 유럽을 중심으로 군비 증강 움직임이 가시화되고 있는 점이 디펜스 사업 환경에 우호적일 것이라고 키움증권은 분석했다. 자회사 한화디펜스의 주요 수출품인 K9 자주포 운용국이 폴란드, 핀란드, 노르웨이, 에스토니아, 터키 등 유럽 국가들 위주기 때문이다. 최근에도 호주와 이집트 대상 K9 자주포 수출이 성사되는 등 해외 수주 모멘텀이 재개되고 있고, 오는 6월 호주의 차기 장갑차 도입 사업 우선협상대상자 선정 결과도 주목할 만하다.에어로스페이스 부문은 여객 수요 회복에 따라 항공기 부품 매출이 점진적으로 회복될 것이라고 짚었다. 테크윈은 물류비와 재료비 등 비용 요인이 높아졌지만 여전히 북미 기업간거래(B2B) 매출이 호조를 보이고 있어 재차 수익성이 회복될 것이라고 진단했다. 파워시스템은 고유가가 전방 산업 투자 수요 증가로 이어질 수 있다는 점에서 우호적이라고 분석했다. 정밀기계는 중국의 코로나19 봉쇄 정책과 공급난 등으로 시장의 불확실 요인이 있지만 체질 개선 성과에 따라 양호한 수익성을 이어갈 것이라고 내다봤다.김지산 키움증권 연구원은 ""에어로스페이스의 국제공동개발사업(RSP) 비용과 시스템의 신사업 투자 비용이 증가하는 걸 제외하면 과거 대비 한층 상향된 이익 규모를 유지할 것""이라며 ""주가 방향성을 좌우하는 열쇠는 방산 부문 해외 수주 모멘텀이 될 것""이라고 분석했다."
"“아모레퍼시픽, 대중국 수요 위축으로 목표가 16%↓”",2022-03-31 08:20,서울경제,"[대신증권 보고서]목표가 16만원··· 종전 19만원에서 16% 하향1분기 영업이익 전년동기대비 30% 감소 예상“국내 면세 채널 매출액도 시장 성장률 하회”[서울경제]대신증권이 중국 내 코로나19 재확산으로 대중국 수요가 위축될 것으로 예상하면서 아모레퍼시픽(090430)의 목표주가를 16만 원으로 하향 조정했다.31일 대신증권은 올 1분기 매출액은 전년동기대비 3% 증가한 1조 2909억 원으로 예상했지만, 영업이익은 같은 기간 30% 감소한 1227억원으로 전망했다. 이는 종전 대신증권 추정 영업이익(1369억 원), 컨센서스(1467억 원) 모두를 하회하는 수치다.대신증권은 화장품 브랜드인 이니스프리의 실적도 좋지 않을 것이라고 추정했다. 한유정 대신증권 연구원은 “이니스프리 온라인 채널에서의 전년 기저 부담 및 비효율 오프라인 매장 폐점 영향으로 오프라인 채널 매출액이 크게 감소하면서 매출액이 전년동기대비 60% 줄어들 것으로 추정한다”며 “중국 매출 감소로 아시아 지역의 영업이익률은 3%로 전년 대비 수익성 악화가 불가피하다”고 밝혔다.중국이 코로나19 확산 방지를 위한 주요 도시 봉쇄 정책을 고수하면서 아모레퍼시픽의 전망도 밝지 않다. 한 연구원은 “중국 주요 대도시의 도시봉쇄로 물류차질이 불가피하고 이는 온오프라인 판매 차질로 이어질 전망”이라며 “시장 상황도 아쉽지만 아모레퍼시픽의 국내 면세 채널 매출액이 전체 시장 성장률을 하회하는 흐름이 이어지고 있다는 점도 우려 요인”이라고 말했다."
